,artist_name,track_name,Genre,mode,duration_ms,time_signature,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
15305,voivod,technocratic manipulators,Metal,1,276147,4,0.164,0.877,0,-13.599,0.0556,0.000105,0.0548,0.0957,0.337,82.724
15306,god dethroned,enemy of the state,Metal,0,196400,4,0.403,0.942,1,-6.723,0.0619,7.07e-06,0.903,0.321,0.222,98.324
15307,volbeat,doc holliday,Metal,1,345840,4,0.401,0.966,2,-5.766,0.0393,0.000103,0.00462,0.067,0.195,94.017
15308,metal church,highway star,Metal,1,279507,4,0.375,0.967,1,-7.443,0.107,0.00435,0.0642,0.0685,0.274,117.83
15309,the black dahlia murder,that cannot die which eternally is dead,Metal,0,269439,4,0.412,0.994,4,-3.362,0.145,2.8e-05,0.24,0.139,0.044,92.999
15310,angel witch,free man,Metal,0,282067,3,0.285,0.352,2,-12.595,0.0366,0.00363,0.000665,0.0708,0.335,169.472
15311,switched,walk away,Metal,1,176840,4,0.341,0.921,4,-4.142,0.0675,0.00113,0.000611,0.0815,0.516,175.945
15312,god forbid,a few good men,Metal,1,229027,4,0.248,0.982,7,-3.914,0.117,4.6e-05,0.00084,0.325,0.0792,103.983
15313,a day to remember,if i leave,Metal,1,204187,4,0.409,0.989,9,-4.115,0.143,0.000122,0.0,0.356,0.228,154.98
15314,good charlotte,movin' on,Metal,1,207240,4,0.464,0.877,3,-4.343,0.0467,0.00759,0.0,0.15,0.483,89.384
15315,mudvayne,some assembly required,Metal,0,166840,4,0.44,0.955,5,-3.876,0.0552,0.000101,5.34e-05,0.331,0.709,92.612
15316,architects,red hypergiant,Metal,1,133370,4,0.316,0.676,1,-7.873,0.0492,0.0211,0.854,0.107,0.0674,159.569
15317,system of a down,streamline,Metal,1,217600,4,0.395,0.855,0,-3.001,0.0356,0.000124,0.0333,0.16,0.472,130.87
15318,depswa,this time,Metal,1,177373,4,0.478,0.947,4,-3.928,0.0576,0.000442,1.13e-06,0.3,0.713,143.944
15319,nickelback,everything i wanna do,Metal,1,206947,4,0.454,0.965,8,-4.071,0.051,0.000123,8.09e-05,0.141,0.418,76.984
15320,gwar,tormentor,Metal,1,270523,4,0.475,0.941,8,-5.126,0.0645,0.000118,0.0114,0.112,0.413,114.873
15321,alter bridge,cry a river,Metal,1,240936,4,0.509,0.984,6,-3.108,0.102,1.12e-05,0.000994,0.312,0.347,119.004
15322,kreator,blind faith,Metal,0,245200,4,0.313,0.987,9,-6.357,0.175,0.000744,0.228,0.0888,0.118,119.017
15323,fit for a king,broken fame,Metal,1,199200,4,0.314,0.983,6,-3.79,0.154,2.5e-05,0.0,0.334,0.456,74.68
15324,threat signal,haunting,Metal,1,200986,4,0.534,0.964,8,-6.389,0.0487,1.85e-05,0.108,0.132,0.195,115.001
15325,atrocity,defeated intellect,Metal,1,325867,4,0.236,0.995,7,-4.417,0.175,0.000167,0.0783,0.0845,0.0392,112.481
15326,dark funeral,slava satan,Metal,1,238227,3,0.209,0.234,7,-3.216,0.106,1.45e-06,0.469,0.34,0.0311,107.553
15327,primer 55,hate,Metal,0,261707,4,0.58,0.636,6,-7.361,0.0448,0.00122,0.0492,0.111,0.341,134.39
15328,linkin park,a light that never comes,Metal,1,229439,4,0.687,0.871,0,-5.531,0.0689,0.00225,0.00708,0.134,0.539,115.0
15329,seether,truth,Metal,0,230373,4,0.519,0.801,10,-5.624,0.0412,0.00587,0.0189,0.218,0.564,100.053
15330,angra,crossing,Metal,1,115667,3,0.172,0.316,10,-25.012,0.132,0.641,0.0142,0.354,0.171,105.456
15331,eyes set to kill,wake me up,Metal,1,247747,4,0.323,0.947,10,-3.291,0.117,0.000303,0.0167,0.0584,0.505,165.096
15332,five finger death punch,boots and blood,Metal,1,165863,3,0.495,0.984,7,-4.626,0.089,8.34e-05,1.21e-06,0.0843,0.562,175.592
15333,breaking benjamin,topless,Metal,1,181240,4,0.413,0.958,11,-3.193,0.115,0.000184,0.000218,0.384,0.428,172.956
15334,nickelback,worthy to say,Metal,1,245933,4,0.49,0.951,2,-4.834,0.155,0.00427,0.00473,0.0845,0.175,168.027
15335,goatwhore,razor flesh devoured,Metal,1,256840,4,0.367,0.979,0,-5.646,0.17,2.28e-05,0.00843,0.198,0.306,102.954
15336,wednesday 13,american werewolves in london,Metal,1,262827,4,0.176,0.993,0,-1.714,0.154,1.69e-05,0.0983,0.0852,0.267,173.169
15337,artension,blood brother,Metal,1,284307,4,0.517,0.968,7,-3.818,0.118,2.95e-05,0.0176,0.457,0.425,120.035
15338,sum 41,welcome to hell,Metal,1,116733,4,0.409,0.991,1,-2.534,0.116,0.000392,0.0,0.0411,0.603,168.051
15339,jordan rudess,dance on a volcano,Metal,1,524813,4,0.246,0.856,2,-4.864,0.0594,0.0198,0.0255,0.223,0.286,154.885
15340,korn,lowrider,Metal,1,57360,4,0.754,0.793,6,-7.208,0.146,0.000772,0.471,0.109,0.971,133.28
15341,coheed and cambria,the afterman,Metal,1,191107,4,0.66,0.885,6,-6.22,0.0327,0.116,0.698,0.115,0.474,115.01
15342,atreyu,you give love a bad name,Metal,1,206133,4,0.373,0.911,8,-4.211,0.0638,0.000927,0.00117,0.374,0.595,137.087
15343,fozzy,enemy,Metal,0,268240,4,0.468,0.971,2,-4.195,0.224,0.000116,7.84e-05,0.46,0.511,102.95
15344,anthrax,now it's dark,Metal,0,336000,4,0.366,0.846,4,-14.234,0.0416,4.11e-05,0.00146,0.185,0.226,103.119
15345,evanescence,farther away,Metal,1,239038,4,0.304,0.868,9,-3.834,0.044,0.000285,0.155,0.185,0.325,170.093
15346,shinedown,junkies for fame,Metal,1,208213,4,0.542,0.957,0,-3.034,0.0542,0.000359,0.000526,0.197,0.532,128.091
15347,bolt thrower,last stand of humanity,Metal,1,190680,4,0.252,0.972,8,-6.351,0.062,3.44e-06,0.869,0.0394,0.332,99.309
15348,good charlotte,say anything,Metal,1,261240,4,0.651,0.76,11,-5.12,0.0309,0.0133,0.0,0.139,0.577,102.789
15349,gwar,cool place to park,Metal,1,243374,4,0.495,0.821,1,-10.345,0.0837,2.98e-05,0.546,0.242,0.572,149.09
15350,atheist,i deny,Metal,1,239947,4,0.204,0.97,9,-8.573,0.198,6.22e-05,0.0343,0.183,0.133,95.768
15351,scott stapp,sublime,Metal,1,253573,4,0.554,0.81,2,-5.501,0.0356,0.00631,0.00171,0.281,0.324,152.517
15352,alesana,"ciao, bella",Metal,0,361786,4,0.541,0.678,9,-6.111,0.037,0.822,0.475,0.137,0.223,104.995
15353,greeley estates,in the ashes,Metal,1,199307,4,0.128,0.955,0,-3.502,0.0954,7.11e-05,0.888,0.0723,0.0483,92.465
15354,falconer,the clarion call,Metal,0,347627,4,0.269,0.811,7,-3.691,0.0515,0.00444,0.0,0.046,0.481,173.549
15355,otep,drunk on the blood of saints,Metal,0,244360,4,0.523,0.921,7,-5.101,0.0989,0.000324,0.00389,0.326,0.477,165.965
15356,five finger death punch,white knuckles,Metal,1,249973,4,0.481,0.982,11,-3.885,0.198,1.94e-05,2.13e-06,0.247,0.0915,145.076
15357,demon hunter,follow the wolves,Metal,0,235547,4,0.479,0.976,1,-2.637,0.109,0.000122,7.19e-06,0.115,0.266,133.996
15358,five finger death punch,watch you bleed,Metal,1,223291,4,0.495,0.995,3,-4.944,0.144,9.81e-06,0.000508,0.429,0.223,130.002
15359,echoes of eternity,garden of the gods,Metal,0,291396,3,0.219,0.854,8,-5.701,0.048,0.00063,0.000108,0.114,0.495,92.4
15360,nonpoint,be enough,Metal,1,260355,3,0.534,0.874,0,-5.191,0.0506,0.000392,4.2e-05,0.124,0.346,103.073
15361,for the fallen dreams,smelling salt,Metal,0,223800,4,0.442,0.997,0,-2.561,0.152,0.000102,0.00646,0.666,0.0391,99.994
15362,racer x,poison eyes,Metal,1,257480,4,0.343,0.929,0,-6.847,0.138,7.93e-05,0.00525,0.0885,0.445,168.565
15363,lion's share,flash in the night,Metal,1,260627,4,0.675,0.81,9,-5.386,0.0406,0.00115,0.159,0.0846,0.671,120.394
15364,suicidal tendencies,hearing voices,Metal,0,253200,4,0.354,0.9,6,-12.372,0.0604,0.00254,0.0104,0.248,0.682,98.297
15365,epica,delirium,Metal,0,367920,3,0.453,0.385,7,-9.203,0.0314,0.57,0.000132,0.222,0.205,126.134
15366,vomitory,blessed and forsaken,Metal,1,224253,4,0.242,0.909,1,-7.537,0.0748,3.69e-06,0.757,0.196,0.152,120.544
15367,theatre of tragedy,siren,Metal,0,450960,4,0.579,0.598,4,-7.931,0.0266,0.0259,0.463,0.138,0.275,120.056
15368,protest the hero,sex tapes,Metal,1,279253,3,0.276,0.963,6,-4.568,0.211,0.000216,0.000277,0.365,0.473,151.416
15369,otep,invisible,Metal,1,323947,4,0.25,0.758,5,-6.961,0.107,0.00221,0.112,0.365,0.115,160.19
15371,nickelback,where do i hide,Metal,1,218000,4,0.444,0.75,4,-4.809,0.0507,0.00129,1.3e-05,0.305,0.55,176.153
15372,deicide,the truth above,Metal,1,165573,4,0.243,0.968,1,-5.706,0.135,0.00966,0.952,0.162,0.0792,100.255
15373,darkest hour,convalescence,Metal,1,252667,4,0.239,0.936,2,-6.532,0.105,5.25e-06,0.786,0.2,0.265,150.013
15374,vicious rumors,ends of the earth,Metal,0,193000,4,0.304,0.939,1,-10.717,0.0525,7.1e-06,0.00205,0.318,0.542,149.369
15375,ektomorf,fuel my fire,Metal,1,251707,4,0.261,0.985,2,-2.179,0.121,4.33e-06,0.118,0.0972,0.162,176.741
15376,falling in reverse,wait and see,Metal,0,278621,4,0.499,0.979,5,-2.584,0.204,0.021,0.0,0.346,0.319,140.033
15377,anthrax,this is not an exit,Metal,0,408800,4,0.328,0.976,3,-5.733,0.286,0.00559,0.0,0.461,0.0671,137.31
15378,bal-sagoth,the hammer of the emperor,Metal,1,418320,4,0.172,0.93,1,-4.427,0.0706,2.7e-05,0.576,0.113,0.311,140.063
15379,hinder,nothing left to lose,Metal,0,227919,4,0.491,0.889,0,-3.713,0.0484,0.0664,0.0,0.123,0.406,155.935
15380,mushroomhead,crazy,Metal,0,250200,4,0.476,0.992,11,-2.75,0.139,0.000101,0.000219,0.103,0.23,104.972
15381,meshuggah,organic shadows,Metal,1,307933,5,0.381,0.975,1,-5.106,0.117,5.74e-05,0.185,0.0557,0.166,129.907
15382,fates warning,chasing time,Metal,0,218093,3,0.329,0.311,2,-13.112,0.0337,0.208,0.0,0.121,0.295,117.653
15383,the exies,rocket balloon,Metal,1,243840,4,0.322,0.849,3,-6.109,0.0327,1.82e-05,0.000346,0.402,0.418,167.402
15384,breaking benjamin,polyamorous,Metal,1,176947,4,0.544,0.895,1,-6.207,0.0522,0.000132,0.107,0.147,0.875,98.128
15385,epica,the cosmic algorithm,Metal,1,294080,4,0.539,0.974,4,-5.067,0.057,0.000125,0.0494,0.291,0.268,95.979
15386,alesana,endings without stories,Metal,1,238853,4,0.222,0.954,7,-4.668,0.187,3.36e-05,0.0102,0.0884,0.0657,136.306
15387,coal chamber,drove,Metal,1,191627,4,0.51,0.961,9,-5.323,0.0715,0.000516,0.011,0.0359,0.447,133.925
15388,bolt thrower,return from chaos,Metal,1,304413,4,0.155,0.927,6,-8.068,0.0791,1.19e-06,0.961,0.0834,0.32,162.364
15389,nonpoint,that day,Metal,0,210827,4,0.538,0.975,5,-4.518,0.0668,0.000416,0.0561,0.296,0.588,100.046
15390,god forbid,ashes of humanity (regret),Metal,1,231053,3,0.336,0.939,2,-6.305,0.199,0.000135,0.135,0.275,0.22,113.003
15391,theatre of tragedy,storm,Metal,1,226360,4,0.479,0.754,5,-5.298,0.0484,0.000186,0.0117,0.091,0.234,117.928
15392,coheed and cambria,the running free,Metal,0,252947,4,0.476,0.948,11,-4.343,0.117,0.0183,0.0,0.11,0.623,169.974
15393,bumblefoot,women rule the world,Metal,0,306138,4,0.442,0.941,7,-3.85,0.0842,0.0143,1.34e-05,0.734,0.375,137.886
15394,good charlotte,once upon a time: the battle of life and death,Metal,1,144787,4,0.408,0.285,11,-11.906,0.0285,0.784,0.00109,0.0859,0.072,130.498
15395,within temptation,restless,Metal,0,368027,4,0.526,0.65,0,-8.221,0.0283,0.000497,0.000201,0.22,0.0667,117.951
15396,angra,sprouts of time,Metal,1,309253,4,0.565,0.887,0,-6.161,0.0332,0.105,2.83e-05,0.0952,0.298,100.016
15397,volbeat,my body,Metal,1,221560,4,0.476,0.977,5,-5.576,0.0825,0.000101,9.44e-06,0.0575,0.607,141.071
15398,demon hunter,not i,Metal,1,254187,4,0.428,0.98,0,-4.23,0.158,0.00158,1.07e-06,0.317,0.195,167.983
15399,hatebreed,we still fight,Metal,1,95093,4,0.312,0.961,1,-5.137,0.124,6.42e-06,0.0123,0.0577,0.84,189.248
15400,element eighty,parachute,Metal,0,180733,4,0.591,0.941,1,-3.286,0.126,0.00919,0.0,0.146,0.542,96.167
15401,electric wizard,we love the dead,Metal,0,545162,4,0.175,0.769,11,-6.936,0.0578,0.0773,0.883,0.151,0.111,132.202
15402,george lynch,dr. rock,Metal,1,167387,4,0.61,0.907,8,-6.604,0.0387,0.000726,0.261,0.306,0.822,125.96
15403,butcher babies,marquee,Metal,0,259853,4,0.544,0.991,6,-4.19,0.166,0.000968,0.2,0.0803,0.0508,110.06
15404,flaw,whole,Metal,0,232160,4,0.412,0.817,4,-6.649,0.271,0.00488,0.0,0.0939,0.525,172.677
15405,demon hunter,"snap your fingers, snap your neck",Metal,1,253280,4,0.708,0.959,7,-4.025,0.124,0.002,0.0004,0.0647,0.376,136.996
15406,papa roach,never enough,Metal,0,215467,4,0.547,0.92,6,-5.06,0.0489,7.39e-05,0.0543,0.0913,0.296,94.543
15407,mercyful fate,black masses,Metal,1,271107,4,0.233,0.832,2,-11.024,0.0804,5.1e-05,0.581,0.215,0.416,90.584
15408,priestess,it baffles the mind,Metal,0,334120,4,0.334,0.841,11,-4.042,0.0599,0.00112,0.00714,0.0756,0.251,126.042
15409,bumblefoot,turn around,Metal,1,254107,4,0.218,0.954,2,-3.78,0.0487,0.000123,0.000242,0.342,0.355,169.917
15410,lion's share,fall from grace,Metal,0,419000,4,0.378,0.87,9,-5.719,0.0552,0.00216,0.00548,0.388,0.161,166.167
15411,god dethroned,ravenous,Metal,1,253973,4,0.167,0.98,9,-6.473,0.167,2.51e-06,0.915,0.176,0.0393,105.44
15412,we came as romans,savior of the week,Metal,0,196468,4,0.558,0.856,0,-4.65,0.0313,0.000563,7.46e-05,0.0792,0.513,99.001
15413,anvil,at the apartment,Metal,1,317720,4,0.652,0.63,9,-7.819,0.042,0.0028,0.000386,0.0889,0.685,101.687
15414,fit for a king,young & undeserving,Metal,1,233733,4,0.393,0.981,1,-2.761,0.149,0.00954,0.0,0.325,0.0934,174.987
15415,racer x,give it to me,Metal,1,195840,4,0.492,0.933,2,-6.113,0.134,0.000213,0.00149,0.109,0.368,98.057
15416,life in your way,my devotion,Metal,0,168240,4,0.303,0.885,2,-5.302,0.0815,0.000797,0.000208,0.442,0.623,128.436
15417,rage against the machine,year of tha boomerang,Metal,0,239640,4,0.354,0.711,4,-10.134,0.149,0.000499,0.000423,0.245,0.518,84.268
15418,vicious rumors,the crest,Metal,1,175920,4,0.267,0.954,3,-4.899,0.0615,0.000271,1.54e-05,0.894,0.343,146.693
15419,job for a cowboy,regurgitated disinformation,Metal,0,286320,4,0.436,0.983,9,-4.929,0.0808,0.000184,0.767,0.291,0.238,82.544
15420,otep,generation doom,Metal,0,267760,4,0.304,0.983,0,-2.621,0.209,0.000536,0.000136,0.876,0.243,110.198
15421,a day to remember,this is the house that doubt built,Metal,0,210333,3,0.286,0.946,11,-3.874,0.0843,0.000505,0.0,0.0826,0.2,182.851
15422,vader,carnal,Metal,0,129333,4,0.268,0.993,9,-4.845,0.289,0.000564,0.000654,0.0803,0.0502,122.856
15423,the exies,no secrets,Metal,0,168200,4,0.484,0.981,5,-4.221,0.0446,0.00794,0.0,0.249,0.339,93.008
15424,anthrax,imitation of life,Metal,0,262800,4,0.357,0.977,11,-10.712,0.0543,0.00221,0.0196,0.0338,0.1,109.975
15425,hands like houses,the house you built,Metal,0,193547,4,0.355,0.903,6,-4.96,0.105,0.00125,0.0,0.0411,0.672,93.87
15426,galactic cowboys,nothing to say,Metal,0,275787,4,0.499,0.887,4,-5.636,0.0839,5.54e-06,9e-05,0.128,0.595,139.863
15427,swallow the sun,hope,Metal,0,473973,4,0.397,0.728,0,-6.779,0.0343,8.63e-05,0.835,0.164,0.169,137.045
15428,as i lay dying,from shapeless to breakable,Metal,1,164493,4,0.454,0.943,7,-4.302,0.0658,1.57e-06,0.509,0.248,0.21,102.5
15429,metalium,inner sight,Metal,0,354267,4,0.44,0.96,5,-6.852,0.0611,0.000135,0.00155,0.0734,0.131,81.014
15430,system of a down,highway song,Metal,1,193627,4,0.369,0.933,0,-2.853,0.0349,6.83e-05,0.397,0.528,0.521,146.805
15431,grim reaper,lust for freedom,Metal,0,265933,4,0.571,0.843,11,-7.925,0.0303,0.00118,0.045,0.107,0.696,138.186
15432,protest the hero,heretics & killers,Metal,0,189600,4,0.339,0.888,6,-5.342,0.139,0.000141,0.000153,0.111,0.526,126.261
15433,hands like houses,stillwater,Metal,0,228733,4,0.539,0.912,11,-2.892,0.0575,0.000267,0.0,0.0833,0.314,102.008
15434,mudvayne,choices,Metal,1,485240,4,0.321,0.964,8,-2.837,0.0858,0.000279,0.565,0.614,0.359,165.13
15435,bongzilla,under the sun,Metal,1,363907,4,0.255,0.966,1,-5.349,0.17,0.000121,0.866,0.168,0.258,133.435
15436,autopsy,gasping for air,Metal,1,199640,4,0.141,0.897,8,-8.152,0.111,5.64e-06,0.453,0.131,0.318,83.435
15437,the sins of thy beloved,forever,Metal,1,415493,4,0.262,0.894,2,-4.058,0.046,0.0219,0.74,0.224,0.17,131.243
15438,god dethroned,arch enemy spain,Metal,1,260200,4,0.259,0.971,2,-5.877,0.0973,1.29e-05,0.15,0.12,0.0468,104.506
15439,coal chamber,maricon puto,Metal,0,46160,4,0.658,0.939,10,-6.493,0.0752,0.000298,0.876,0.0933,0.513,110.663
15440,bobaflex,that ole speed,Metal,1,271760,4,0.51,0.952,5,-2.684,0.137,0.00714,0.0,0.306,0.413,137.851
15442,sevendust,suffocate,Metal,0,202000,4,0.556,0.986,10,-2.35,0.144,0.00228,0.0,0.0914,0.364,146.936
15443,metal church,in harm's way,Metal,0,420573,4,0.375,0.927,8,-7.832,0.0789,0.00344,2.89e-05,0.129,0.232,115.406
15444,ravenous,between the worlds,Metal,0,302093,4,0.589,0.691,9,-14.498,0.0419,0.00729,0.894,0.0877,0.711,137.99
15445,venom,welcome to hell,Metal,1,193200,4,0.16,0.976,6,-9.157,0.0569,0.00132,0.172,0.276,0.095,177.111
15446,alesana,"pathetic, ordinary",Metal,1,240493,3,0.34,0.929,7,-5.356,0.0554,0.00018,0.219,0.248,0.222,100.491
15447,within temptation,covered by roses,Metal,0,287773,4,0.516,0.893,4,-4.227,0.0713,0.0071,2.06e-06,0.137,0.383,121.041
15448,angra,z.i.t.o.,Metal,0,364400,4,0.355,0.943,11,-4.183,0.126,0.00032,0.000153,0.12,0.305,166.767
15449,the exies,straight girl of the universe,Metal,1,193027,4,0.458,0.855,1,-5.297,0.0368,3.1e-06,0.076,0.342,0.652,129.589
15450,kreator,the pestilence,Metal,0,416307,4,0.302,0.959,11,-7.219,0.164,1e-05,0.2,0.0734,0.211,126.27
15451,hammerfall,stronger than all,Metal,1,269533,4,0.58,0.983,1,-6.087,0.0491,3.12e-05,0.0573,0.271,0.664,117.982
15452,dog fashion disco,9 to 5 at the morgue,Metal,1,278709,4,0.499,0.853,9,-3.816,0.106,0.0178,0.000421,0.247,0.576,168.123
15453,god dethroned,nihilism,Metal,0,310080,4,0.299,0.962,6,-4.498,0.0924,2.25e-05,0.827,0.0865,0.0596,109.68
15454,godhead,once before,Metal,0,229680,4,0.563,0.858,6,-6.979,0.0918,0.000413,0.000128,0.263,0.308,129.622
15455,anthrax,sabbath bloody sabbath,Metal,1,348027,4,0.26,0.831,8,-10.024,0.0616,0.0921,0.000307,0.636,0.372,172.247
15456,hammerfall,angel of mercy,Metal,0,338493,4,0.463,0.743,3,-6.289,0.037,0.000236,0.000145,0.121,0.457,130.001
15457,kataklysm,the vultures are watching,Metal,1,357453,4,0.416,0.983,7,-4.095,0.16,0.000199,0.106,0.147,0.135,143.999
15458,mudvayne,pulling the string,Metal,1,305400,4,0.373,0.972,1,-3.217,0.115,0.00542,2.53e-05,0.115,0.712,169.78
15459,angra,metal icarus,Metal,0,383600,4,0.362,0.976,9,-4.005,0.308,0.00053,0.000107,0.15,0.119,139.847
15460,architects,broken cross,Metal,1,232939,4,0.434,0.956,8,-4.888,0.141,3.02e-05,0.000252,0.119,0.174,159.977
15461,halford,betrayal,Metal,1,184960,4,0.491,0.94,2,-5.116,0.0678,1e-05,0.309,0.106,0.32,136.017
15462,angra,gentle change,Metal,1,335733,4,0.502,0.874,9,-4.394,0.0336,0.0144,1.71e-05,0.0748,0.352,105.908
15463,hammerfall,between two worlds,Metal,0,328200,4,0.506,0.383,0,-7.26,0.0312,0.0609,1.81e-05,0.155,0.132,120.034
15464,stone sour,the bitter end,Metal,0,213627,4,0.441,0.963,11,-3.935,0.0876,8.58e-06,1.6e-06,0.108,0.283,146.947
15465,angra,insania,Metal,1,331920,4,0.434,0.963,10,-5.103,0.095,0.00112,0.000763,0.307,0.319,139.031
15466,blessthefall,standing on the ashes,Metal,1,192413,4,0.336,0.973,7,-2.679,0.125,6.91e-06,0.0891,0.53,0.194,91.857
15467,whitechapel,section 8,Metal,1,265973,3,0.238,0.98,2,-3.57,0.193,0.000544,0.767,0.109,0.102,147.461
15468,bobaflex,six feet underground,Metal,0,183107,4,0.527,0.9,10,-3.696,0.0671,0.00319,0.0,0.0667,0.668,158.082
15470,sevendust,follow,Metal,0,273840,4,0.389,0.934,8,-3.604,0.121,0.000104,0.0,0.105,0.408,181.061
15471,fit for a king,deathgrip,Metal,0,254998,4,0.409,0.946,5,-6.578,0.208,0.00737,4.69e-05,0.101,0.247,159.929
15472,godsmack,locked & loaded,Metal,1,252693,3,0.524,0.951,2,-3.216,0.0699,0.000142,5.08e-06,0.131,0.384,97.848
15473,delain,generation me,Metal,1,224213,4,0.418,0.833,5,-4.83,0.0407,0.00014,0.000676,0.0769,0.318,146.108
15476,godhead,hey you,Metal,1,252520,4,0.442,0.846,11,-7.56,0.0449,0.000587,0.00162,0.171,0.279,179.583
15477,prong,cut-rate,Metal,1,292067,4,0.489,0.911,9,-8.353,0.054,2.8e-05,0.607,0.166,0.39,94.813
15478,coalesce,cut to length,Metal,1,188693,3,0.221,0.984,1,-5.987,0.0995,9.09e-06,0.92,0.111,0.399,95.918
15479,coheed and cambria,mother may i,Metal,1,271933,4,0.642,0.93,11,-5.719,0.071,0.026,0.0,0.147,0.832,147.833
15480,godhead,2000 years of human error,Metal,1,185093,4,0.497,0.943,11,-5.601,0.158,0.000104,0.228,0.0966,0.371,133.621
15481,anthrax,make me laugh,Metal,1,341667,4,0.366,0.869,11,-14.238,0.0383,0.000169,3.7e-06,0.109,0.224,104.464
15482,dark tranquillity,the mundane and the magic,Metal,0,317667,4,0.351,0.949,3,-4.171,0.0699,0.000254,0.000476,0.0915,0.157,131.191
15483,black light burns,my love is coming for you,Metal,0,248157,4,0.444,0.84,1,-3.784,0.041,0.004,0.235,0.614,0.621,135.136
15484,saliva,my own worst enemy,Metal,1,187867,4,0.394,0.953,1,-4.605,0.0741,0.000218,0.0145,0.118,0.623,161.906
15485,3 doors down,not enough,Metal,0,194093,4,0.582,0.893,9,-6.034,0.031,0.000914,1.83e-06,0.207,0.805,135.025
15486,rage against the machine,tire me,Metal,1,177733,4,0.282,0.869,2,-8.32,0.0833,0.000799,0.0668,0.514,0.281,164.38
15487,coal chamber,entwined,Metal,0,229467,4,0.424,0.764,9,-4.735,0.0308,0.000356,0.497,0.0845,0.507,105.277
15488,korn,predictable,Metal,1,272640,4,0.385,0.737,5,-6.246,0.106,0.000982,0.0172,0.113,0.532,79.659
15489,metal church,betrayed,Metal,1,271693,4,0.628,0.894,5,-7.888,0.043,0.0116,3.41e-06,0.124,0.665,127.239
15490,escape the fate,risk it all,Metal,1,240792,4,0.517,0.967,8,-3.806,0.0717,9.61e-05,0.00335,0.267,0.397,134.994
15491,metal church,(my favorite) nightmare,Metal,0,191000,4,0.374,0.964,3,-7.141,0.0613,0.000438,0.236,0.48,0.552,135.642
15492,autumnblaze,cold,Metal,0,287240,4,0.755,0.715,10,-5.989,0.0461,0.00543,0.162,0.0538,0.532,100.016
15494,throwdown,trust,Metal,1,182320,4,0.25,0.774,11,-6.777,0.0403,2.11e-05,0.00724,0.327,0.221,80.227
15495,glassjaw,ry ry's song,Metal,0,212533,4,0.391,0.98,9,-5.079,0.128,0.00149,0.0,0.413,0.278,96.839
15496,linkin park,good goodbye (feat. pusha t and stormzy),Metal,0,211413,4,0.697,0.84,9,-4.602,0.054,0.106,0.0,0.748,0.452,128.034
15497,bring me the horizon,the fox and the wolf,Metal,1,102973,4,0.15,0.903,5,-4.633,0.074,0.000359,2.29e-05,0.74,0.202,151.773
15498,bumblefoot,eternity,Metal,1,245752,4,0.581,0.803,7,-4.183,0.0346,0.00217,6.18e-06,0.368,0.434,118.045
15499,lizzy borden,love kills,Metal,1,324840,4,0.32,0.987,2,-1.685,0.186,0.00534,0.000684,0.0792,0.312,173.526
15501,volbeat,the hangman's body count,Metal,0,315280,4,0.555,0.951,7,-5.297,0.0272,5.77e-05,0.00767,0.318,0.28,102.499
15502,ektomorf,instinct,Metal,1,238907,4,0.364,0.974,11,-2.62,0.137,4.39e-05,0.0002,0.155,0.28,116.147
